exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,136,8.284388542175293,152.07296875,6400,6400,0.039731870119157436,0.38687841406561757,0.3736292336330236,music80_04_tonality_136,1037.953369140625,2.4096938432194293e-05,1.0,2.5358873244840652e-05,1.0
music80_04_tonality,137,8.275591850280762,151.92375,6400,6400,0.037644465263733544,0.3899909410424631,0.37683947917996546,music80_04_tonality_137,1022.6192016601562,2.3619237254024483e-05,1.0,3.5723533073905855e-05,1.0
music80_04_tonality,138,8.263188362121582,151.82328125,6400,6400,0.03609031722246708,0.39261195267523347,0.38040026781169173,music80_04_tonality_138,1016.6611328125,2.567545925558079e-05,1.0,2.2264697690843605e-05,1.0
music80_04_tonality,139,8.243001937866211,151.904375,6400,6400,0.03418980329170632,0.3954245164559013,0.383466119737875,music80_04_tonality_139,1023.2568359375,2.209861486335285e-05,1.0,2.2685149815515615e-05,1.0
music80_04_tonality,140,8.233782768249512,151.8230625,32000,32000,0.0328349696740352,0.3977697644708959,0.38625852119518606,music80_04_tonality_140,1003.7713623046875,2.0812720322282985e-05,1.0,2.561626024544239e-05,1.0
music80_04_tonality,141,8.22751235961914,151.6621875,6400,6400,0.03144973389171141,0.4007000751011875,0.3894713352379121,music80_04_tonality_141,1013.0699462890625,2.1050256691523828e-05,1.0,2.2563803213415667e-05,1.0
music80_04_tonality,142,8.226336479187012,151.6615625,6400,6400,0.030433951693342055,0.4018115452838462,0.390905028427963,music80_04_tonality_142,995.3230590820312,2.162097916880157e-05,1.0,2.050549301202409e-05,1.0
music80_04_tonality,143,8.225564956665039,151.5296875,6400,6400,0.029439978543594272,0.40291230645428494,0.3923657421712782,music80_04_tonality_143,1014.196044921875,1.884980156319216e-05,1.0,1.885688652691897e-05,1.0
music80_04_tonality,144,8.221756935119629,151.3675,6400,6400,0.02885366567518126,0.40556280707332476,0.3949108674085224,music80_04_tonality_144,1020.0477294921875,2.6256504497723654e-05,1.0,1.9678469470818527e-05,1.0
music80_04_tonality,145,8.218563079833984,151.0975,6400,6400,0.02805041569594226,0.4067216872313726,0.3965926037693835,music80_04_tonality_145,979.1406860351562,1.8656284737517126e-05,1.0,1.7293663404416293e-05,1.0
music80_04_tonality,146,8.221105575561523,150.98734375,6400,6400,0.02655605362165367,0.4093913461302965,0.39908630507741905,music80_04_tonality_146,939.0806274414062,1.7528089301777072e-05,1.0,1.7871761883725412e-05,1.0
music80_04_tonality,147,8.222472190856934,150.88140625,6400,6400,0.02630606512389132,0.41124959757299395,0.40141191488370637,music80_04_tonality_147,937.0750732421875,2.364028841839172e-05,1.0,1.653821709624026e-05,1.0
music80_04_tonality,148,8.216801643371582,150.8734375,6400,6400,0.02548793577566989,0.4153842190924174,0.4052549786796551,music80_04_tonality_148,929.2183837890625,1.9715696907951497e-05,1.0,1.829827670007944e-05,1.0
music80_04_tonality,149,8.21442985534668,150.81234375,6400,6400,0.024131545595909305,0.41760891499116554,0.40766336445969303,music80_04_tonality_149,910.2689208984375,2.0418596250237897e-05,1.0,1.7046531866071746e-05,1.0
music80_04_tonality,150,8.212676048278809,150.62628125,32000,32000,0.023961363688017382,0.41959842866494923,0.4101006045294691,music80_04_tonality_150,953.1510009765625,1.480900482420111e-05,1.0,1.702447116258554e-05,1.0
music80_04_tonality,151,8.216434478759766,150.52203125,6400,6400,0.023547582778436497,0.4211219589748889,0.41174606567013255,music80_04_tonality_151,954.1957397460938,1.6045763914007694e-05,1.0,1.700718712527305e-05,1.0
music80_04_tonality,152,8.208306312561035,150.6046875,6400,6400,0.023580477937050492,0.4230548362261998,0.41371635515576327,music80_04_tonality_152,928.9366455078125,1.5191611964837648e-05,1.0,1.4732082490809262e-05,1.0
music80_04_tonality,153,8.209941864013672,150.51828125,6400,6400,0.022604077138229893,0.4239036221814028,0.41497694573935606,music80_04_tonality_153,902.570556640625,1.4186395674187224e-05,1.0,1.351497121504508e-05,1.0
music80_04_tonality,154,8.215332984924316,150.42046875,6400,6400,0.022510870066052596,0.42471434370447325,0.41565529534832296,music80_04_tonality_154,907.3742065429688,1.6967756891972385e-05,1.0,3.6455112422117963e-05,1.0
music80_04_tonality,155,8.2171049118042,150.463125,6400,6400,0.022222717966374237,0.4263580845815453,0.4174664778950457,music80_04_tonality_155,913.9591674804688,1.3574522199633066e-05,1.0,1.3059393495495897e-05,1.0
music80_04_tonality,156,8.222311973571777,150.52625,6400,6400,0.021938403054988967,0.42555892552984537,0.41675884339919994,music80_04_tonality_156,916.86083984375,1.272348436032189e-05,1.0,1.4472989278146997e-05,1.0
music80_04_tonality,157,8.221250534057617,150.556875,6400,6400,0.02207147665569485,0.4266529823584036,0.4179921948201838,music80_04_tonality_157,896.15576171875,1.2343827620497905e-05,1.0,1.0954694516840391e-05,1.0
music80_04_tonality,158,8.217777252197266,150.46109375,6400,6400,0.02125002094701812,0.4272689723109012,0.41827107678876074,music80_04_tonality_158,882.7098388671875,1.3403004231804516e-05,1.0,1.2680220606853254e-05,1.0
music80_04_tonality,159,8.213666915893555,150.60015625,6400,6400,0.021169361823147093,0.4282804228862867,0.4195219518541722,music80_04_tonality_159,901.3839111328125,1.1964416444243398e-05,1.0,1.1448356417531613e-05,1.0
music80_04_tonality,160,8.214765548706055,150.51934375,32000,32000,0.020398467012904254,0.42854551529600926,0.42013479620395155,music80_04_tonality_160,876.98681640625,1.0223157005384564e-05,1.0,1.735999103402719e-05,1.0
music80_04_tonality,161,8.218047142028809,150.40765625,6400,6400,0.020007875854774287,0.4287405725139445,0.42025764088001905,music80_04_tonality_161,917.6189575195312,2.7434540243120864e-05,1.0,9.998718269343954e-06,1.0
music80_04_tonality,162,8.213050842285156,150.47265625,6400,6400,0.019842333078492987,0.43011927149098367,0.42171803621110504,music80_04_tonality_162,899.5489501953125,1.1030129826394841e-05,1.0,1.0417087651148904e-05,1.0
music80_04_tonality,163,8.216938972473145,150.46078125,6400,6400,0.019255154166774355,0.4299027484923697,0.4214568938035307,music80_04_tonality_163,897.3427734375,1.8419155821902677e-05,1.0,1.415143833582988e-05,1.0
music80_04_tonality,164,8.220786094665527,150.24109375,6400,6400,0.017780590604354097,0.43114166357296946,0.42320246205184175,music80_04_tonality_164,833.2072143554688,1.0719589226937387e-05,1.0,8.545380296709482e-06,1.0
music80_04_tonality,165,8.228124618530273,150.138125,6400,6400,0.017863813936191342,0.43128570936511307,0.42310401084957044,music80_04_tonality_165,892.3973999023438,8.911334589356557e-06,1.0,8.980077836895362e-06,1.0
music80_04_tonality,166,8.225164413452148,150.2365625,6400,6400,0.017697835354686123,0.43103081035591095,0.4235634381224516,music80_04_tonality_166,869.98876953125,8.013862498046365e-06,1.0,1.0193976777372882e-05,1.0
music80_04_tonality,167,8.23088264465332,150.0128125,6400,6400,0.016775170061243513,0.43169415004622896,0.42462991299368097,music80_04_tonality_167,868.7022094726562,8.530402737960685e-06,1.0,9.300139026890974e-06,1.0
music80_04_tonality,168,8.228157043457031,150.0325,6400,6400,0.016689676128298338,0.4324432081806509,0.4246962571984426,music80_04_tonality_168,852.2818603515625,8.85029021446826e-06,1.0,8.201495802495629e-06,1.0
music80_04_tonality,169,8.23511028289795,150.0003125,6400,6400,0.01658554895769937,0.43151697945195866,0.4242549727990978,music80_04_tonality_169,895.6075439453125,7.526697572757257e-06,1.0,8.556356078770477e-06,1.0
music80_04_tonality,170,8.233150482177734,149.9951875,32000,32000,0.016059637173993686,0.43229908317717186,0.4249299704339502,music80_04_tonality_170,883.07080078125,8.470527063764166e-06,1.0,7.207531325548189e-06,1.0
music80_04_tonality,171,8.225530624389648,150.0321875,6400,6400,0.015619535147861479,0.4331172794152743,0.42555024782613665,music80_04_tonality_171,867.80078125,7.938495400594547e-06,1.0,8.081662599579431e-06,1.0
music80_04_tonality,172,8.228982925415039,150.07859375,6400,6400,0.015976673925934125,0.4314357244686675,0.42409003399292794,music80_04_tonality_172,849.310791015625,7.309481134143425e-06,1.0,8.240167517215014e-06,1.0
music80_04_tonality,173,8.241525650024414,149.974375,6400,6400,0.015483359926851015,0.43045176074436114,0.4231811706881652,music80_04_tonality_173,850.53076171875,6.589320946659427e-06,1.0,6.868338914500782e-06,1.0
music80_04_tonality,174,8.238064765930176,150.04890625,6400,6400,0.015578254458684411,0.43071111941319773,0.42371415369918486,music80_04_tonality_174,849.9683227539062,8.136319593177177e-06,1.0,7.834178177290596e-06,1.0
music80_04_tonality,175,8.247647285461426,150.01921875,6400,6400,0.015128297052635386,0.4299020954930633,0.4227613619434179,music80_04_tonality_175,846.0505981445312,7.464829195669154e-06,1.0,8.249557140516117e-06,1.0
music80_04_tonality,176,8.252490043640137,149.9378125,6400,6400,0.015094746305825272,0.42904153758499475,0.42174970677580753,music80_04_tonality_176,838.324951171875,6.4325913626817055e-06,1.0,8.168111889972351e-06,1.0
music80_04_tonality,177,8.259176254272461,149.9025,6400,6400,0.014693111077514738,0.4286443026378028,0.4214171791705057,music80_04_tonality_177,831.7976684570312,8.563736628275365e-06,1.0,7.187740266090259e-06,1.0
music80_04_tonality,178,8.259714126586914,149.87578125,6400,6400,0.014812754864532974,0.4289885776246481,0.4218878412582919,music80_04_tonality_178,862.6563720703125,5.543196039070608e-06,1.0,1.0452315109432675e-05,1.0
music80_04_tonality,179,8.258085250854492,149.9740625,6400,6400,0.014531672886279807,0.42944636146665893,0.4226316237385991,music80_04_tonality_179,851.5399780273438,8.021233043109532e-06,1.0,5.367527137423167e-06,1.0
music80_04_tonality,180,8.245402336120605,149.9735,32000,32000,0.01446690876483606,0.43213950408719504,0.4252827695514787,music80_04_tonality_180,878.81103515625,5.760163730883505e-06,1.0,7.509270290029235e-06,1.0
music80_04_tonality,181,8.238822937011719,150.0425,6400,6400,0.014221699261349786,0.4331478381880728,0.4263075062659315,music80_04_tonality_181,801.1466064453125,6.7376086008152924e-06,1.0,6.930983545316849e-06,1.0
music80_04_tonality,182,8.225756645202637,149.96390625,6400,6400,0.013754621107457524,0.4364402750545209,0.42965891231859943,music80_04_tonality_182,793.510009765625,4.770491159433732e-06,1.0,5.261205842543859e-06,1.0
music80_04_tonality,183,8.215058326721191,149.9153125,6400,6400,0.012960036639079662,0.43851041571119254,0.4318136166006458,music80_04_tonality_183,847.7061157226562,3.1433268304681405e-05,1.0,5.995199899189174e-06,1.0
music80_04_tonality,184,8.204858779907227,149.94765625,6400,6400,0.013381542472942891,0.4398126254794957,0.43346363595767384,music80_04_tonality_184,876.6554565429688,5.730428711103741e-06,1.0,4.860286480834475e-06,1.0
music80_04_tonality,185,8.194127082824707,150.02546875,6400,6400,0.013120711004443559,0.4414363448205841,0.4352225135850375,music80_04_tonality_185,834.1817626953125,4.720081051345915e-06,1.0,5.700052497559227e-06,1.0
music80_04_tonality,186,8.187182426452637,150.056875,6400,6400,0.012886302852171906,0.4421473096005393,0.4358735481478105,music80_04_tonality_186,800.8753662109375,4.137642008572584e-06,1.0,4.1527719076839276e-06,1.0
music80_04_tonality,187,8.18687915802002,150.01609375,6400,6400,0.012338479559020064,0.4430452117663033,0.43707125920505774,music80_04_tonality_187,827.5067749023438,5.374685770220822e-06,1.0,3.804457946898765e-06,1.0
music80_04_tonality,188,8.183256149291992,150.0815625,6400,6400,0.012584237101233664,0.4437177174335276,0.437610503488242,music80_04_tonality_188,811.760498046875,4.249982794135576e-06,1.0,4.222227289574221e-06,1.0
music80_04_tonality,189,8.176918029785156,150.0140625,6400,6400,0.012488498415314431,0.44392892656995764,0.43830023024260467,music80_04_tonality_189,808.1858520507812,4.2007236515928525e-06,1.0,4.037133749079658e-06,1.0
music80_04_tonality,190,8.170588493347168,150.1525625,32000,31999,0.011894999428634494,0.4450715533513739,0.43929691332025766,music80_04_tonality_190,792.2400512695312,3.79370567316073e-06,1.0,4.359274043963524e-06,1.0
music80_04_tonality,191,8.170528411865234,150.2053125,6400,6400,0.01196208436008034,0.4447320088997564,0.43919393625527847,music80_04_tonality_191,834.1456298828125,3.7983568290655967e-06,1.0,3.6779733818548266e-06,1.0
music80_04_tonality,192,8.163288116455078,150.38140625,6400,6400,0.012114264649321744,0.4449356648992236,0.4391054026599042,music80_04_tonality_192,779.9542236328125,5.5767191042832565e-06,1.0,4.072809133504052e-06,1.0
music80_04_tonality,193,8.161563873291016,150.52703125,6400,6400,0.011879992622774428,0.4447154514253288,0.4389120343745532,music80_04_tonality_193,830.3248901367188,3.539315457601333e-06,1.0,3.958576144214021e-06,1.0
music80_04_tonality,194,8.159279823303223,150.57671875,6400,6400,0.012173875546083603,0.4444288161932172,0.4389549026594761,music80_04_tonality_194,776.3447265625,4.538197572401259e-06,1.0,3.486566129140556e-06,1.0
music80_04_tonality,195,8.153194427490234,150.6534375,6400,6400,0.011948256200459934,0.44515454975514374,0.43946931852750126,music80_04_tonality_195,802.2817993164062,3.43124747814727e-06,1.0,3.611238753364887e-06,1.0
music80_04_tonality,196,8.148292541503906,150.656875,6400,6400,0.011581425612710356,0.4458870374119312,0.44042494804380666,music80_04_tonality_196,800.56201171875,4.231502771290252e-06,1.0,2.4649138140375726e-05,1.0
music80_04_tonality,197,8.146056175231934,150.71859375,6400,6400,0.011518809221079293,0.4461563223508226,0.44066695258437305,music80_04_tonality_197,791.4741821289062,3.655494310805807e-06,1.0,4.1563971535651945e-06,1.0
music80_04_tonality,198,8.146631240844727,150.6734375,6400,6400,0.011549633113085253,0.44765708453933656,0.4419914209740131,music80_04_tonality_198,790.51171875,3.420279199417564e-06,1.0,4.209362941764994e-06,1.0
music80_04_tonality,199,8.145296096801758,150.619375,6400,6400,0.01142036834250137,0.44812082959329624,0.44268953076334233,music80_04_tonality_199,803.9398803710938,3.551063855411485e-06,1.0,5.790738214273006e-06,1.0
